frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
77,0.0023840349167585373,0.00028248169773701227,0.034155857810665505,4.4532279404687625,128259,0.07704389561035331,0.07704389561035331,0.9621633091008456,1.1640625,0
78,0.0021949397632852197,0.0002740892005101564,0.034050646708359396,4.536648569721308,131533,0.07684644841856729,0.07684644841856729,0.9725441167218394,1.1640625,0
79,0.0022318640258163214,0.00026746241330359956,0.03391740642830572,4.6179826865192695,135226,0.07662631358853265,0.07662631358853265,0.9825844223602149,1.1796875,0
80,0.002117633819580078,0.0002637562639915564,0.033762399916884664,4.7011023324702155,138930,0.07638534215518117,0.07638534215518117,0.9922677804532827,1.1796875,0
81,0.00217460747808218,0.00026501713442240543,0.03359006225339652,4.7882379864359095,142552,0.07614325007574803,0.07614325007574803,1.001685945917045,1.1953125,0
82,0.0021486282348632813,0.00024706116408779085,0.03340693422399371,4.867449403400346,146298,0.07595702453721619,0.07595702453721619,1.0108070531540445,1.1953125,0
83,0.0018868446350097656,0.0002471402104454403,0.03324649278381951,4.94567975394703,150135,0.07575874630783379,0.07575874630783379,1.019531804678354,1.2109375,0
84,0.0017328262329101563,0.00024337086101018093,0.03308177992281435,5.016781239868708,153646,0.07561063020151132,0.07561063020151132,1.028003991350913,1.2109375,0
85,0.0017037391662597656,0.00023028437916786042,0.03297943676464912,5.083886435454343,157456,0.07549798274453487,0.07549798274453487,1.0361307037883276,1.2265625,0
86,0.001750946044921875,0.0002306613337963859,0.03290840376592961,5.147531548459474,161188,0.0754053200912083,0.0754053200912083,1.0440032081818476,1.2265625,0
87,0.0017161369323730469,0.0002225965164536221,0.03289990218662168,5.212189153638153,165291,0.07533560761355093,0.07533560761355093,1.051590612510055,1.2421875,0
88,0.0017960071563720703,0.000212033905693223,0.03287932480511458,5.275371732661246,169357,0.07530025026003495,0.07530025026003495,1.0588534720746559,1.2421875,0
89,0.001743316650390625,0.00021562324121431617,0.03287340710272518,5.339987993446221,173217,0.075296231248389,0.075296231248389,1.0658057680885609,1.2578125,0
90,0.0020625442266464233,0.00021140747311301626,0.03285373638906617,5.401883288753498,177117,0.075325468765155,0.075325468765155,1.0724159947423577,1.2578125,0
91,0.00217437744140625,0.00020946538672539228,0.03280527773696073,5.462003835854505,181494,0.07538073414817684,0.07538073414817684,1.0787372703942475,1.2734375,0
92,0.002068758010864258,0.00020935402781744797,0.0327155267231652,5.520709676201339,185554,0.07544068788372169,0.07544068788372169,1.0847499723293266,1.2734375,0
93,0.002017885446548462,0.00020506003219562284,0.03261709659751105,5.576221654477179,189955,0.07550180878168028,0.07550180878168028,1.090557564161285,1.2890625,0
