frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
50,0.0921969972550869,0.03476684809499678,0.013176257398808212,0.5902974180282655,26536,0.0705618860366308,0.0705618860366308,0.6773117177949362,0.9609375,0
51,0.09149400424212217,0.034326406012703675,0.013448853268765307,0.6068274228927474,27044,0.07195614841173938,0.07195614841173938,0.6872310279628829,0.9765625,0
52,0.09053367096930742,0.03387743425201023,0.01392762055670146,0.6262537509233088,27694,0.0733596764432082,0.0733596764432082,0.697239720369903,1.0078125,0
53,0.08941059187054634,0.0333475171621302,0.014274644750591453,0.6441367999129702,28296,0.07477539072008789,0.07477539072008789,0.7073718759559716,1.0234375,0
54,0.08886026684194803,0.03292256653689068,0.014843426082430321,0.6676353032350119,29190,0.07620791595148979,0.07620791595148979,0.7176689042693688,1.0390625,0
55,0.0882138591259718,0.032590071035798925,0.015349108136791401,0.6885942689766792,29960,0.07764507854925777,0.07764507854925777,0.7281124225232122,1.0546875,0
56,0.08745477348566055,0.03229456650210184,0.015985762652800394,0.7141518798635226,30988,0.0790850272177926,0.0790850272177926,0.7386973024001001,1.0859375,0
57,0.08682636823505163,0.031903251373608346,0.016654561519155783,0.7412152095031288,31994,0.08054346911031586,0.08054346911031586,0.7494912732730356,1.1015625,0
58,0.0858219601213932,0.0314477051615745,0.017246063012785137,0.773017923729497,33032,0.08201774025629589,0.08201774025629589,0.7604757246920503,1.1171875,0
59,0.08458720333874226,0.030815979912871074,0.017907565156143092,0.806342309966592,34134,0.0834913643996239,0.0834913643996239,0.7716434902787647,1.1328125,0
60,0.08315612748265266,0.030002361858557702,0.01847644419427731,0.8357669501331777,35160,0.08496005223154689,0.08496005223154689,0.7829691817476702,1.1484375,0
61,0.08189667947590351,0.02930534700057151,0.018922066712253164,0.8645599068739487,36080,0.08505472732110243,0.08505472732110243,0.8024264172410505,1.1796875,0
62,0.08047286048531532,0.028691621939724757,0.019565899665765763,0.9015414801239147,37071,0.08513020409163294,0.08513020409163294,0.8222850569864096,1.1953125,0
63,0.07926538307219744,0.028077232156166348,0.0202170202691848,0.9339235410060787,37930,0.08522230168283745,0.08522230168283745,0.8426501835289311,1.2265625,0
64,0.07815094757825136,0.02739705806089625,0.020903163700607155,0.9674750109788197,38900,0.08532460334028663,0.08532460334028663,0.8634514181716393,1.2421875,0
65,0.07749499939382076,0.026649212766295186,0.021486650887641578,1.0021744129502528,39604,0.08544166532795483,0.08544166532795483,0.8846371643173424,1.2734375,0
66,0.07736441027373075,0.02600697387321967,0.022051773967924005,1.0359942219931646,40060,0.08558175103116483,0.08558175103116483,0.9062542589943424,1.3046875,0
67,0.07746574096381664,0.02537112617510142,0.022752584461753895,1.070905806185502,40828,0.0857455195694062,0.0857455195694062,0.9283144961882811,1.3359375,0
68,0.07788912858814001,0.02481400478095162,0.023378417386938716,1.112066437712955,41508,0.08592343782789702,0.08592343782789702,0.9507493662401235,1.3671875,0
69,0.0790907982736826,0.024533814206881176,0.023870224323935846,1.1387215964853266,41602,0.08612291711962822,0.08612291711962822,0.9735406151216769,1.3984375,0
70,0.08104754658415914,0.024238049242390255,0.02462352562986853,1.1784995748226859,42070,0.08636768314115362,0.08636768314115362,0.9966839023506917,1.4296875,0
71,0.08408383931964636,0.024104240341775964,0.025180685436593814,1.2031050157747254,42230,0.0866362556447784,0.0866362556447784,1.020209752793248,1.4609375,0
72,0.08790946006774902,0.024082216269833343,0.025856545933448133,1.2322880846282807,42376,0.0869273572816248,0.0869273572816248,1.0441187799198832,1.4921875,0
73,0.09277916233986616,0.02434789951534411,0.02637274179426888,1.2469832447432698,42428,0.08725024917564732,0.08725024917564732,1.0684034269443201,1.5234375,0
74,0.09872162248939276,0.024567102679962937,0.026994049935085737,1.2826987046747607,42868,0.08760711340697566,0.08760711340697566,1.0930270784772045,1.5546875,0
75,0.10554068814963102,0.025083536865011836,0.027342383926543756,1.2955779113056545,43150,0.08799108393212803,0.08799108393212803,1.1179739522444367,1.6015625,0
76,0.1132707130163908,0.025612261038401626,0.02785199656536475,1.313782023541812,43656,0.08837679997727152,0.08837679997727152,1.1431971738977482,1.6328125,0
77,0.12230714224278927,0.026577582324324202,0.02856391824810162,1.3446984797554749,44420,0.08877982934937637,0.08877982934937637,1.1686420350900988,1.6640625,0
78,0.13339802715927362,0.02786046519736143,0.029146745894304202,1.3633569874802145,45008,0.08919302014821759,0.08919302014821759,1.194291027914926,1.7109375,0
79,0.14725626166909933,0.029503802117152183,0.029942897407991987,1.382978255377076,45748,0.08960455388066825,0.08960455388066825,1.2201541661896684,1.7421875,0
80,0.165549386292696,0.03158693530676766,0.030988512650869708,1.4270667430701562,47010,0.09003919196757132,0.09003919196757132,1.2461094782645747,1.7734375,0
81,0.183691943064332,0.03360992263742063,0.03172206533246661,1.4549195356178224,47898,0.09049290235145388,0.09049290235145388,1.272321107103864,1.8203125,0
82,0.1929976772516966,0.03391099936632911,0.033135368829417415,1.5064148046494297,49348,0.0909500889147343,0.09083234904973808,1.2987863583918644,1.8515625,0.017221132793960852
83,0.16997233405709267,0.029482020471645942,0.033445660542944934,1.5298143044345467,50276,0.09104829031711176,0.08987543905397505,1.3229379373061323,1.8828125,0.03742889604802803
84,0.05850553826894611,0.013512208538988543,0.033788179676403636,1.5490783316606684,50996,0.09008270687333647,0.0886662838642304,1.339544105344437,1.8984375,0.04946378830631072
85,0.11903041321784258,0.023420384855419956,0.03342045576416373,1.5407164338718764,51456,0.08863426315137338,0.08701158511622605,1.3530778137172559,1.9140625,0.05607976291889032
86,0.14324446115642786,0.03469116460981792,0.03288786795369036,1.5228931444916125,51815,0.08701821105414527,0.08510245956209823,1.3655463089809243,1.9296875,0.05896095516268909
87,0.13420430663973093,0.036887765238082036,0.03219047609656551,1.5059175861726304,52004,0.08510866269700144,0.08312170954832757,1.37573195946795,1.9296875,0.061489749907821974
88,0.11126171238720417,0.03415707593265388,0.03177579234167367,1.4924438609592254,52392,0.08304157671876951,0.08100003552551774,1.3844624426662802,1.9296875,0.060787697323607386
89,0.08840450132265687,0.030748385809133773,0.03148978291208329,1.4757769131081935,52526,0.08093249981588159,0.07891626396679481,1.3924089715300418,1.9296875,0.057248997413908966
90,0.08958719670772552,0.028222066292897006,0.03134456846734099,1.4684104264450921,52742,0.07884364894041128,0.07699219881060428,1.399963967583845,1.9296875,0.052239619625932356
91,0.08815421489998698,0.024742180149828676,0.031171565381933403,1.447975818425697,53046,0.07698123497469989,0.07516988191689386,1.4086646689364972,1.9296875,0.05512986356562239
92,0.08247800637036562,0.021505009833299237,0.030331417788955338,1.4199236447525667,52636,0.07526438275057473,0.07337192878090013,1.4176395772493746,1.9296875,0.050768392424554394
93,0.07426446070894599,0.019877658549802647,0.030353050726633968,1.418275526881715,52428,0.07355030407252511,0.07178180861299376,1.4259913577458543,1.9296875,0.046975342716385315
94,0.06644680490717292,0.017324496785556302,0.029364362991547138,1.3836686776269262,51455,0.07196230607026632,0.07019764034797868,1.434780916715858,1.9296875,0.04643758274278382
95,0.0594099429436028,0.01475143487287004,0.028317522333648874,1.3459868805925088,50419,0.07029994899991898,0.06865970703472467,1.442399081770312,1.9140625,0.043756872639524255
96,0.0536627359688282,0.013359112045162437,0.0278105386227973,1.329068965270881,50310,0.06874469434166379,0.06726343308004465,1.4502074006976258,1.9140625,0.04110447732710046
97,0.047781586181372404,0.011873325381568248,0.02648733214159207,1.30638909228464,49922,0.06741937584831326,0.06600929963995569,1.459170393953483,1.9140625,0.039371223960255636
98,0.0417793751694262,0.010402441888386122,0.025215935948635467,1.2849411237730697,49554,0.0662391515486529,0.06483510170411448,1.4686388287810772,1.9140625,0.03871010903065351
99,0.03552915994077921,0.00966581186774582,0.024409688147213643,1.2791659675694744,49395,0.06508555737878842,0.06368070286327916,1.4777813074358448,1.9140625,0.03832912786258926
100,0.029842853546142578,0.009237766432467412,0.024056188188225053,1.2866658786893892,49667,0.06394119648146908,0.06253251920875295,1.4863368809320945,1.9140625,0.03670330131073353
101,0.029069866752251983,0.008852220812917118,0.023191181763550894,1.26700419896974,49494,0.06284268776115243,0.06143020372225017,1.4946350814830567,1.9140625,0.034923855368754246
102,0.031844316981732845,0.008919412665429803,0.021967394943400637,1.2577005530809906,49350,0.06180971108540484,0.06041049063668295,1.50280624836622,1.9140625,0.03137928374329873
103,0.03402324067428708,0.00925326894499817,0.021240010061764826,1.2584787351869646,49615,0.06083238654316736,0.05950651346611014,1.5108365828389942,1.9140625,0.027732304511108825
104,0.03538262564688921,0.009987381428579844,0.02048126417377293,1.2596257459414688,50097,0.05997462682954242,0.05871392048958895,1.5192640469369538,1.9140625,0.027522022322116788
105,0.03576608560979366,0.011278630943904803,0.019707832161291444,1.2662493664849424,50208,0.059203779665825434,0.05787749606130564,1.5280165179152565,1.9140625,0.028909724290891056
106,0.03507334366440773,0.012045036419526018,0.01927194512851733,1.2738608384113221,50711,0.058412781949975554,0.05698676734533894,1.53619308305552,1.9296875,0.02772247649026451
107,0.03324370156042278,0.01170336140410936,0.018450656651656763,1.2668861372897258,50534,0.057561637458162576,0.05615147338836116,1.5435290643817827,1.9140625,0.02473204639371006
108,0.03035065275616944,0.010539034431066715,0.017802996919077118,1.2654575716578171,50762,0.05674153018177384,0.055415648168915435,1.5507553612575877,1.9140625,0.023050245231851393
109,0.026588693959638476,0.009122514409369235,0.017202095058808604,1.2633660226377563,50750,0.05603013184105768,0.05474902094320058,1.558578025278745,1.9140625,0.02234595247479577
